Date,Season,HomeTeam,AwayTeam,Result,home_form_points,home_form_gf,home_form_ga,home_form_gd,away_form_points,away_form_gf,away_form_ga,away_form_gd,form_points_diff,form_gd_diff,home_trend,away_trend,trend_diff,home_home_ppg,home_home_gf,home_home_ga,away_away_ppg,away_away_gf,away_away_ga,home_advantage,home_days_rest,away_days_rest,rest_diff,home_season_points,home_season_gd,home_season_position,away_season_points,away_season_gd,away_season_position,position_diff,points_diff_season,h2h_home_wins,h2h_draws,h2h_away_wins,season_phase,home_goal_variance,away_goal_variance,home_streak,away_streak,streak_diff,home_home_streak,away_away_streak
2025-04-19,2425,Werder Bremen,Bochum,H,15,11,2,9,0,3,15,-12,15,21,0.0,0.0,0.0,1.2,1.8,2.0,1.4,1.8,2.2,-0.19999999999999996,6,7,-1,84,-14,10,40,-64,17,7,44,4,1,0,2,1.37192353101444,1.144496855345912,0,-8,8,-1,0
2025-04-19,2425,Mainz,Wolfsburg,D,2,3,9,-6,0,4,9,-5,2,-1,0.0,0.0,0.0,1.4,1.6,1.2,0.6,0.4,1.0,0.7999999999999999,7,8,-1,92,24,5,76,12,12,7,16,1,1,3,2,1.4167626545827372,1.7163968456894045,-2,-8,6,0,-3
2025-04-19,2425,Heidenheim,Bayern Munich,A,3,1,8,-7,11,13,8,5,-8,-12,-2.0,-1.33,-0.6699999999999999,1.2,1.2,1.4,2.2,2.2,1.0,-1.0000000000000002,6,7,-1,44,-48,16,138,108,1,-15,-94,1,0,3,2,1.2608695652173914,2.913364049466476,0,0,0,-1,2
2025-04-19,2425,Heidenheim,Bayern Munich,A,3,1,8,-7,11,13,8,5,-8,-12,-2.0,-1.33,-0.6699999999999999,1.2,1.2,1.4,2.2,2.2,1.0,-1.0000000000000002,6,7,-1,44,-48,16,138,108,1,-15,-94,1,0,3,2,1.2608695652173914,2.913364049466476,0,0,0,-1,2
2025-04-19,2425,Freiburg,Hoffenheim,H,6,7,12,-5,7,7,7,0,-1,-5,2.0,1.33,0.6699999999999999,0.2,0.8,2.4,0.6,0.6,1.6,-0.39999999999999997,7,7,0,90,-10,6,60,-32,14,8,30,3,2,0,2,1.3674507310870947,1.6359695201448048,-2,0,-2,-4,-3
2025-04-19,2425,Werder Bremen,Bochum,H,15,11,2,9,0,3,15,-12,15,21,0.0,0.0,0.0,1.2,1.8,2.0,1.4,1.8,2.2,-0.19999999999999996,6,7,-1,84,-14,10,40,-64,17,7,44,4,1,0,2,1.37192353101444,1.144496855345912,0,-8,8,-1,0
2025-04-19,2425,RB Leipzig,Holstein Kiel,D,12,12,7,5,2,4,9,-5,10,10,2.0,0.0,2.0,2.4,2.2,0.8,1.0,1.0,1.6,1.4,8,7,1,96,20,4,36,-60,18,14,60,2,0,0,2,2.133591231463572,1.3623714458560194,4,-2,6,3,0
2025-04-19,2425,Union Berlin,Stuttgart,D,11,4,1,3,6,10,5,5,5,-2,-1.33,0.0,-1.33,1.6,0.8,0.6,1.4,2.0,0.8,0.20000000000000018,7,6,1,68,-28,13,80,12,11,-2,-12,1,0,4,2,1.2796004328000619,1.6356636271529887,0,-4,4,2,0
2025-04-20,2425,St Pauli,Leverkusen,D,8,8,7,1,11,5,1,4,-3,-3,2.0,-1.33,3.33,1.6,0.8,0.8,3.0,2.8,1.4,-1.4,8,8,0,58,-20,15,126,58,2,-13,-68,0,0,2,2,1.033272837265578,2.0942749009531285,2,0,2,0,5
2025-04-20,2425,Dortmund,M'gladbach,H,11,15,7,8,5,5,6,-1,6,9,-1.33,-2.0,0.6699999999999999,1.8,2.4,0.8,2.2,2.6,1.2,-0.40000000000000013,8,8,0,84,18,9,88,6,8,-1,-4,3,2,0,2,2.201365770920092,1.6578674227560974,0,-2,2,1,0
2025-04-20,2425,Augsburg,Ein Frankfurt,D,7,7,9,-2,9,7,4,3,-2,-5,1.33,0.0,1.33,1.4,0.8,1.2,1.2,1.2,2.0,0.19999999999999996,8,7,1,84,-14,10,102,32,3,-7,-18,1,3,1,2,1.1581838664354518,1.7504461855878892,0,0,0,0,-1
2025-04-20,2425,Dortmund,M'gladbach,H,11,15,7,8,5,5,6,-1,6,9,-1.33,-2.0,0.6699999999999999,1.8,2.4,0.8,2.2,2.6,1.2,-0.40000000000000013,8,8,0,84,18,9,88,6,8,-1,-4,3,2,0,2,2.201365770920092,1.6578674227560974,0,-2,2,1,0
2025-04-20,2425,Augsburg,Ein Frankfurt,D,7,7,9,-2,9,7,4,3,-2,-5,1.33,0.0,1.33,1.4,0.8,1.2,1.2,1.2,2.0,0.19999999999999996,8,7,1,84,-14,10,102,32,3,-7,-18,1,3,1,2,1.1581838664354518,1.7504461855878892,0,0,0,0,-1
2025-04-20,2425,St Pauli,Leverkusen,D,8,8,7,1,11,5,1,4,-3,-3,2.0,-1.33,3.33,1.6,0.8,0.8,3.0,2.8,1.4,-1.4,8,8,0,58,-20,15,126,58,2,-13,-68,0,0,2,2,1.033272837265578,2.0942749009531285,2,0,2,0,5
2025-04-25,2425,Stuttgart,Heidenheim,A,5,14,12,2,0,0,15,-15,5,17,-1.33,0.0,-1.33,0.0,1.8,3.0,1.4,0.6,1.4,-1.4,6,6,0,82,12,11,44,-56,16,5,38,2,1,1,2,1.6643249736104542,1.2660718371082131,0,-2,2,-5,0
2025-04-25,2425,Stuttgart,Heidenheim,A,5,14,12,2,0,0,15,-15,5,17,-1.33,0.0,-1.33,0.0,1.8,3.0,1.4,0.6,1.4,-1.4,6,6,0,82,12,11,44,-56,16,5,38,2,1,1,2,1.6643249736104542,1.2660718371082131,0,-2,2,-5,0
2025-04-26,2425,Hoffenheim,Dortmund,A,6,9,9,0,11,14,9,5,-5,-5,0.0,0.0,0.0,1.8,1.4,0.6,1.6,2.4,1.6,0.19999999999999996,7,6,1,60,-34,15,90,20,7,-8,-30,1,2,2,2,1.6285651629072684,2.1940789473684212,-2,2,-4,2,0
2025-04-26,2425,Wolfsburg,Freiburg,A,2,8,11,-3,12,11,10,1,-10,-4,0.67,2.0,-1.33,0.2,1.0,1.8,1.8,1.6,1.2,-1.6,7,7,0,78,12,12,96,-8,5,-7,-18,1,0,4,2,1.7089661654135337,1.3748633879781422,0,0,0,-4,2
2025-04-26,2425,Wolfsburg,Freiburg,A,2,8,11,-3,12,11,10,1,-10,-4,0.67,2.0,-1.33,0.2,1.0,1.8,1.8,1.6,1.2,-1.6,7,7,0,78,12,12,96,-8,5,-7,-18,1,0,4,2,1.7089661654135337,1.3748633879781422,0,0,0,-4,2
2025-04-26,2425,Leverkusen,Augsburg,H,7,3,2,1,8,5,5,0,-1,1,-1.33,0.67,-2.0,1.6,1.2,0.8,2.2,1.4,0.8,-0.6000000000000001,6,6,0,128,58,2,86,-14,10,8,42,4,0,1,2,2.0879949874686714,1.1600000000000001,0,0,0,0,2
2025-04-26,2425,Leverkusen,Augsburg,H,7,3,2,1,8,5,5,0,-1,1,-1.33,0.67,-2.0,1.6,1.2,0.8,2.2,1.4,0.8,-0.6000000000000001,6,6,0,128,58,2,86,-14,10,8,42,4,0,1,2,2.0879949874686714,1.1600000000000001,0,0,0,0,2
2025-04-26,2425,Ein Frankfurt,RB Leipzig,H,8,6,2,4,11,11,7,4,-3,0,0.67,-1.33,2.0,2.4,1.8,0.4,1.4,1.2,1.2,1.0,6,7,-1,104,32,3,98,20,4,1,6,1,1,3,2,1.7541290726817047,2.1257962363047356,0,0,0,3,0
2025-04-26,2425,Holstein Kiel,M'gladbach,H,3,5,7,-2,1,7,11,-4,2,2,0.0,-0.67,0.67,0.2,0.8,2.4,1.0,2.0,2.0,-0.8,7,6,1,38,-60,18,88,4,9,-9,-50,0,0,2,2,1.3209039548022596,1.6502192982456136,0,-4,4,-4,-2
2025-04-26,2425,Holstein Kiel,M'gladbach,H,3,5,7,-2,1,7,11,-4,2,2,0.0,-0.67,0.67,0.2,0.8,2.4,1.0,2.0,2.0,-0.8,7,6,1,38,-60,18,88,4,9,-9,-50,0,0,2,2,1.3209039548022596,1.6502192982456136,0,-4,4,-4,-2
2025-04-26,2425,Hoffenheim,Dortmund,A,6,9,9,0,11,14,9,5,-5,-5,0.0,0.0,0.0,1.8,1.4,0.6,1.6,2.4,1.6,0.19999999999999996,7,6,1,60,-34,15,90,20,7,-8,-30,1,2,2,2,1.6285651629072684,2.1940789473684212,-2,2,-4,2,0
2025-04-26,2425,Ein Frankfurt,RB Leipzig,H,8,6,2,4,11,11,7,4,-3,0,0.67,-1.33,2.0,2.4,1.8,0.4,1.4,1.2,1.2,1.0,6,7,-1,104,32,3,98,20,4,1,6,1,1,3,2,1.7541290726817047,2.1257962363047356,0,0,0,3,0
2025-04-26,2425,Bayern Munich,Mainz,H,11,15,5,10,3,5,9,-4,8,14,0.0,0.0,0.0,1.6,2.4,2.2,0.6,1.0,2.2,1.0,7,7,0,144,116,1,94,24,6,5,50,2,0,3,2,2.907111528822055,1.4117731829573932,2,0,2,0,-3
2025-04-26,2425,Bayern Munich,Mainz,H,11,15,5,10,3,5,9,-4,8,14,0.0,0.0,0.0,1.6,2.4,2.2,0.6,1.0,2.2,1.0,7,7,0,144,116,1,94,24,6,5,50,2,0,3,2,2.907111528822055,1.4117731829573932,2,0,2,0,-3
2025-04-27,2425,Bochum,Union Berlin,D,0,2,10,-8,7,9,8,1,-7,-9,0.0,-1.33,1.33,0.0,0.6,3.0,2.2,1.2,0.6,-2.2,8,8,0,40,-66,18,70,-28,13,-5,-30,4,1,0,2,1.1454643048845947,1.3355800265805962,-10,0,-10,-5,0
2025-04-27,2425,Werder Bremen,St Pauli,D,15,8,2,6,9,7,5,2,6,4,0.0,0.0,0.0,2.4,1.6,0.8,1.4,1.8,1.8,1.0,8,7,1,90,-12,8,60,-20,14,6,30,2,0,0,2,1.3654989145894152,0.998870056497175,2,0,2,3,0
2025-04-27,2425,Werder Bremen,St Pauli,D,15,8,2,6,9,7,5,2,6,4,0.0,0.0,0.0,2.4,1.6,0.8,1.4,1.8,1.8,1.0,8,7,1,90,-12,8,60,-20,14,6,30,2,0,0,2,1.3654989145894152,0.998870056497175,2,0,2,3,0
2025-04-27,2425,Bochum,Union Berlin,D,0,2,10,-8,7,9,8,1,-7,-9,0.0,-1.33,1.33,0.0,0.6,3.0,2.2,1.2,0.6,-2.2,8,8,0,40,-66,18,70,-28,13,-5,-30,4,1,0,2,1.1454643048845947,1.3355800265805962,-10,0,-10,-5,0
2025-05-02,2425,Heidenheim,Bochum,D,6,2,11,-9,2,3,6,-3,4,-6,2.0,0.67,1.33,0.6,0.6,2.2,0.6,1.0,2.0,0.0,7,5,2,50,-54,16,42,-66,18,2,8,0,2,2,2,1.2403508771929825,1.1315277569953615,0,0,0,-3,-3
2025-05-02,2425,Heidenheim,Bochum,D,6,2,11,-9,2,3,6,-3,4,-6,2.0,0.67,1.33,0.6,0.6,2.2,0.6,1.0,2.0,0.0,7,5,2,50,-54,16,42,-66,18,2,8,0,2,2,2,1.2403508771929825,1.1315277569953615,0,0,0,-3,-3
2025-05-03,2425,Union Berlin,Werder Bremen,D,5,10,10,0,11,4,1,3,-6,-3,0.0,-1.33,1.33,1.8,2.2,1.8,3.0,2.4,0.4,-1.2,6,6,0,72,-28,13,92,-12,8,-5,-20,2,0,3,2,1.3245073891625616,1.3693801089918256,0,0,0,0,5
2025-05-03,2425,Dortmund,Wolfsburg,H,13,14,10,4,2,6,9,-3,11,7,1.33,0.0,1.33,2.4,2.4,1.4,0.4,0.8,1.4,2.0,7,7,0,96,22,6,78,10,12,6,18,4,1,0,2,2.186827706852273,1.7118708204612845,4,-2,6,3,0
2025-05-03,2425,St Pauli,Stuttgart,A,7,4,3,1,2,9,12,-3,5,4,-1.33,0.0,-1.33,1.4,1.0,0.8,1.6,3.2,1.8,-0.20000000000000018,6,8,-2,62,-20,14,82,10,11,-3,-20,2,0,0,2,0.9899524061343206,1.6674398949848055,0,-2,2,0,0
2025-05-03,2425,Union Berlin,Werder Bremen,D,5,10,10,0,11,4,1,3,-6,-3,0.0,-1.33,1.33,1.8,2.2,1.8,3.0,2.4,0.4,-1.2,6,6,0,72,-28,13,92,-12,8,-5,-20,2,0,3,2,1.3245073891625616,1.3693801089918256,0,0,0,0,5
2025-05-03,2425,M'gladbach,Hoffenheim,D,0,11,16,-5,3,10,12,-2,-3,-3,0.0,-2.0,2.0,1.2,1.0,1.4,0.0,1.2,2.6,1.2,7,7,0,88,2,9,60,-36,15,6,28,4,0,1,2,1.651201597995062,1.6212267837868017,-6,-4,-2,-1,-5
2025-05-03,2425,St Pauli,Stuttgart,A,7,4,3,1,2,9,12,-3,5,4,-1.33,0.0,-1.33,1.4,1.0,0.8,1.6,3.2,1.8,-0.20000000000000018,6,8,-2,62,-20,14,82,10,11,-3,-20,2,0,0,2,0.9899524061343206,1.6674398949848055,0,-2,2,0,0
2025-05-03,2425,M'gladbach,Hoffenheim,D,0,11,16,-5,3,10,12,-2,-3,-3,0.0,-2.0,2.0,1.2,1.0,1.4,0.0,1.2,2.6,1.2,7,7,0,88,2,9,60,-36,15,6,28,4,0,1,2,1.651201597995062,1.6212267837868017,-6,-4,-2,-1,-5
2025-05-03,2425,Dortmund,Wolfsburg,H,13,14,10,4,2,6,9,-3,11,7,1.33,0.0,1.33,2.4,2.4,1.4,0.4,0.8,1.4,2.0,7,7,0,96,22,6,78,10,12,6,18,4,1,0,2,2.186827706852273,1.7118708204612845,4,-2,6,3,0
2025-05-03,2425,RB Leipzig,Bayern Munich,D,5,5,12,-7,13,16,2,14,-8,-21,-2.0,1.33,-3.33,2.2,2.0,0.8,2.6,3.0,0.6,-0.3999999999999999,7,7,0,98,12,5,150,122,1,-4,-52,1,1,3,2,2.134937332542123,2.8930224190766864,-2,4,-6,0,4
2025-05-03,2425,RB Leipzig,Bayern Munich,D,5,5,12,-7,13,16,2,14,-8,-21,-2.0,1.33,-3.33,2.2,2.0,0.8,2.6,3.0,0.6,-0.3999999999999999,7,7,0,98,12,5,150,122,1,-4,-52,1,1,3,2,2.134937332542123,2.8930224190766864,-2,4,-6,0,4
2025-05-04,2425,Freiburg,Leverkusen,D,15,10,5,5,9,6,2,4,6,1,0.0,1.33,-1.33,1.2,1.8,2.8,2.2,1.6,1.0,-1.0000000000000002,8,8,0,102,-6,5,134,62,2,-3,-32,0,1,4,2,1.3680547328515578,2.0776169030160916,2,2,0,-1,0
2025-05-04,2425,Freiburg,Leverkusen,D,15,10,5,5,9,6,2,4,6,1,0.0,1.33,-1.33,1.2,1.8,2.8,2.2,1.6,1.0,-1.0000000000000002,8,8,0,102,-6,5,134,62,2,-3,-32,0,1,4,2,1.3680547328515578,2.0776169030160916,2,2,0,-1,0
2025-05-04,2425,Mainz,Ein Frankfurt,D,2,4,12,-8,11,11,0,11,-9,-19,0.0,0.0,0.0,1.0,1.6,1.6,1.0,0.6,1.0,0.0,8,8,0,94,18,7,110,40,3,-4,-16,2,1,2,2,1.413810002357291,1.7746243843128497,-2,2,-4,0,0
2025-05-04,2425,Mainz,Ein Frankfurt,D,2,4,12,-8,11,11,0,11,-9,-19,0.0,0.0,0.0,1.0,1.6,1.6,1.0,0.6,1.0,0.0,8,8,0,94,18,7,110,40,3,-4,-16,2,1,2,2,1.413810002357291,1.7746243843128497,-2,2,-4,0,0
2025-05-04,2425,Augsburg,Holstein Kiel,A,5,2,5,-3,8,11,10,1,-3,-4,-2.0,2.0,-4.0,1.0,0.6,1.2,0.8,1.0,1.4,0.19999999999999996,8,8,0,86,-18,11,44,-58,17,6,42,0,0,2,2,1.1617225592734581,1.497620306716023,-2,2,-4,0,0
2025-05-04,2425,Augsburg,Holstein Kiel,A,5,2,5,-3,8,11,10,1,-3,-4,-2.0,2.0,-4.0,1.0,0.6,1.2,0.8,1.0,1.4,0.19999999999999996,8,8,0,86,-18,11,44,-58,17,6,42,0,0,2,2,1.1617225592734581,1.497620306716023,-2,2,-4,0,0
2025-05-09,2425,Wolfsburg,Hoffenheim,D,1,2,12,-10,2,14,17,-3,-1,-7,-0.67,0.67,-1.34,0.0,0.8,1.8,0.4,2.6,3.4,-0.4,6,6,0,78,2,12,62,-36,15,3,16,3,1,1,2,1.7146340564577551,1.6415190526496821,-4,0,-4,-5,0
2025-05-09,2425,Wolfsburg,Hoffenheim,D,1,2,12,-10,2,14,17,-3,-1,-7,-0.67,0.67,-1.34,0.0,0.8,1.8,0.4,2.6,3.4,-0.4,6,6,0,78,2,12,62,-36,15,3,16,3,1,1,2,1.7146340564577551,1.6415190526496821,-4,0,-4,-5,0
2025-05-10,2425,Bochum,Mainz,A,4,2,3,-1,3,4,10,-6,1,5,0.67,0.0,0.67,0.4,0.8,2.0,0.0,0.2,2.6,0.4,8,6,2,44,-66,18,96,18,7,-11,-52,0,1,4,2,1.1322380430814165,1.4073839766110605,0,0,0,0,-5
2025-05-10,2425,Holstein Kiel,Freiburg,A,13,15,9,6,11,9,6,3,2,3,1.33,-1.33,2.66,1.2,2.0,2.6,2.6,1.6,0.8,-1.4000000000000001,6,6,0,50,-54,17,104,-6,4,-13,-54,0,0,2,2,1.5238095238095237,1.3628946019189925,4,0,4,-1,4
2025-05-10,2425,Union Berlin,Heidenheim,A,5,10,10,0,8,2,4,-2,-3,2,0.0,0.67,-0.67,1.4,2.6,2.4,1.8,0.6,1.2,-0.40000000000000013,7,8,-1,74,-28,13,52,-54,16,3,22,0,1,3,2,1.3180917794651696,1.244266778876499,0,0,0,0,1
2025-05-10,2425,Werder Bremen,RB Leipzig,D,7,5,4,1,3,7,15,-8,4,9,-1.33,0.0,-1.33,2.2,0.8,0.0,1.2,1.2,2.6,1.0000000000000002,7,7,0,94,-12,8,100,12,6,-2,-6,0,2,3,2,1.3636636636636639,2.1293176972281453,0,0,0,0,-1
2025-05-10,2425,Werder Bremen,RB Leipzig,D,7,5,4,1,3,7,15,-8,4,9,-1.33,0.0,-1.33,2.2,0.8,0.0,1.2,1.2,2.6,1.0000000000000002,7,7,0,94,-12,8,100,12,6,-2,-6,0,2,3,2,1.3636636636636639,2.1293176972281453,0,0,0,0,-1
2025-05-10,2425,Union Berlin,Heidenheim,A,5,10,10,0,8,2,4,-2,-3,2,0.0,0.67,-0.67,1.4,2.6,2.4,1.8,0.6,1.2,-0.40000000000000013,7,8,-1,74,-28,13,52,-54,16,3,22,0,1,3,2,1.3180917794651696,1.244266778876499,0,0,0,0,1
2025-05-10,2425,Holstein Kiel,Freiburg,A,13,15,9,6,11,9,6,3,2,3,1.33,-1.33,2.66,1.2,2.0,2.6,2.6,1.6,0.8,-1.4000000000000001,6,6,0,50,-54,17,104,-6,4,-13,-54,0,0,2,2,1.5238095238095237,1.3628946019189925,4,0,4,-1,4
2025-05-10,2425,Bochum,Mainz,A,4,2,3,-1,3,4,10,-6,1,5,0.67,0.0,0.67,0.4,0.8,2.0,0.0,0.2,2.6,0.4,8,6,2,44,-66,18,96,18,7,-11,-52,0,1,4,2,1.1322380430814165,1.4073839766110605,0,0,0,0,-5
2025-05-10,2425,Bayern Munich,M'gladbach,H,11,16,6,10,2,16,19,-3,9,13,-1.33,0.67,-2.0,2.2,2.6,1.2,0.2,2.2,3.0,2.0,7,7,0,152,122,1,90,2,9,8,62,4,0,1,2,2.8790691103849837,1.6704112718964206,0,0,0,2,-4
2025-05-10,2425,Bayern Munich,M'gladbach,H,11,16,6,10,2,16,19,-3,9,13,-1.33,0.67,-2.0,2.2,2.6,1.2,0.2,2.2,3.0,2.0,7,7,0,152,122,1,90,2,9,8,62,4,0,1,2,2.8790691103849837,1.6704112718964206,0,0,0,2,-4
2025-05-11,2425,Leverkusen,Dortmund,A,9,9,5,4,15,17,6,11,-6,-7,0.0,0.0,0.0,2.2,1.4,0.2,2.2,2.8,1.8,0.0,7,8,-1,136,62,2,102,30,5,3,34,2,2,1,2,2.0673414736014544,2.1930263125568135,0,6,-6,2,2
2025-05-11,2425,Ein Frankfurt,St Pauli,D,9,10,2,8,3,1,3,-2,6,10,0.0,-0.67,0.67,3.0,3.0,0.0,1.6,1.2,1.0,1.4,7,8,-1,112,40,3,62,-22,15,12,50,2,0,0,2,1.767504852222195,0.9801587301587301,0,-2,2,5,0
2025-05-11,2425,Stuttgart,Augsburg,H,7,6,6,0,1,2,10,-8,6,8,1.33,-0.67,2.0,0.0,1.0,2.0,1.4,1.0,1.4,-1.4,8,7,1,88,12,10,86,-22,11,1,2,4,1,0,2,1.658813077469794,1.1562047023560917,0,-4,4,-5,0
2025-05-11,2425,Stuttgart,Augsburg,H,7,6,6,0,1,2,10,-8,6,8,1.33,-0.67,2.0,0.0,1.0,2.0,1.4,1.0,1.4,-1.4,8,7,1,88,12,10,86,-22,11,1,2,4,1,0,2,1.658813077469794,1.1562047023560917,0,-4,4,-5,0
2025-05-11,2425,Ein Frankfurt,St Pauli,D,9,10,2,8,3,1,3,-2,6,10,0.0,-0.67,0.67,3.0,3.0,0.0,1.6,1.2,1.0,1.4,7,8,-1,112,40,3,62,-22,15,12,50,2,0,0,2,1.767504852222195,0.9801587301587301,0,-2,2,5,0
2025-05-11,2425,Leverkusen,Dortmund,A,9,9,5,4,15,17,6,11,-6,-7,0.0,0.0,0.0,2.2,1.4,0.2,2.2,2.8,1.8,0.0,7,8,-1,136,62,2,102,30,5,3,34,2,2,1,2,2.0673414736014544,2.1930263125568135,0,6,-6,2,2
2025-05-17,2425,Mainz,Leverkusen,D,8,10,7,3,5,10,12,-2,3,5,2.0,-2.0,4.0,1.0,1.4,1.4,1.4,1.4,1.2,-0.3999999999999999,7,6,1,102,24,6,136,58,2,-4,-34,1,0,4,2,1.4350970017636684,2.0571671836039656,2,-2,4,0,0
2025-05-17,2425,Hoffenheim,Bayern Munich,A,4,14,15,-1,11,13,6,7,-7,-8,0.67,0.0,0.67,1.4,1.8,1.4,2.2,3.4,1.4,-0.8000000000000003,8,7,1,64,-36,15,158,126,1,-14,-94,1,1,3,2,1.6341361065498998,2.867366052423524,0,2,-2,0,0
2025-05-17,2425,Heidenheim,Werder Bremen,A,11,7,0,7,5,4,4,0,6,7,0.0,0.0,0.0,0.4,0.0,1.8,2.2,2.2,1.2,-1.8000000000000003,7,7,0,58,-48,16,96,-12,8,-8,-38,2,2,0,2,1.2844444444444445,1.3674390632698608,2,0,2,0,0
2025-05-17,2425,Freiburg,Ein Frankfurt,A,11,9,6,3,7,10,6,4,4,-1,0.0,-1.33,1.33,1.6,2.2,2.4,0.8,0.4,0.8,0.8,7,6,1,110,-4,4,114,40,3,-1,-4,0,2,3,2,1.3577659913630697,1.7596363194064346,2,0,2,0,0
2025-05-17,2425,Augsburg,Union Berlin,A,0,2,16,-14,3,5,11,-6,-3,-8,0.0,-0.67,0.67,0.4,0.6,1.8,1.4,0.8,0.6,-0.9999999999999999,6,7,-1,86,-30,11,74,-34,13,2,12,4,1,0,2,1.1578422428997142,1.3199242697439595,-6,-2,-4,-2,0
2025-05-17,2425,M'gladbach,Wolfsburg,A,2,11,16,-5,2,4,13,-9,0,4,0.0,0.67,-0.67,1.0,2.2,2.4,0.4,0.8,2.6,0.6,7,8,-1,90,-2,10,80,2,12,2,10,3,0,2,2,1.6756370492002672,1.707383080946299,-2,0,-2,0,-2
2025-05-17,2425,Dortmund,Holstein Kiel,H,15,19,6,13,9,12,9,3,6,10,0.0,-2.0,2.0,3.0,3.4,1.0,1.8,1.8,1.0,1.2,6,7,-1,108,34,5,50,-56,17,12,58,0,0,2,2,2.198996533479291,1.4843822843822845,8,2,6,5,2
2025-05-17,2425,Mainz,Leverkusen,D,8,10,7,3,5,10,12,-2,3,5,2.0,-2.0,4.0,1.0,1.4,1.4,1.4,1.4,1.2,-0.3999999999999999,7,6,1,102,24,6,136,58,2,-4,-34,1,0,4,2,1.4350970017636684,2.0571671836039656,2,-2,4,0,0
2025-05-17,2425,Hoffenheim,Bayern Munich,A,4,14,15,-1,11,13,6,7,-7,-8,0.67,0.0,0.67,1.4,1.8,1.4,2.2,3.4,1.4,-0.8000000000000003,8,7,1,64,-36,15,158,126,1,-14,-94,1,1,3,2,1.6341361065498998,2.867366052423524,0,2,-2,0,0
2025-05-17,2425,Augsburg,Union Berlin,A,0,2,16,-14,3,5,11,-6,-3,-8,0.0,-0.67,0.67,0.4,0.6,1.8,1.4,0.8,0.6,-0.9999999999999999,6,7,-1,86,-30,11,74,-34,13,2,12,4,1,0,2,1.1578422428997142,1.3199242697439595,-6,-2,-4,-2,0
2025-05-17,2425,Dortmund,Holstein Kiel,H,15,19,6,13,9,12,9,3,6,10,0.0,-2.0,2.0,3.0,3.4,1.0,1.8,1.8,1.0,1.2,6,7,-1,108,34,5,50,-56,17,12,58,0,0,2,2,2.198996533479291,1.4843822843822845,8,2,6,5,2
2025-05-17,2425,Freiburg,Ein Frankfurt,A,11,9,6,3,7,10,6,4,4,-1,0.0,-1.33,1.33,1.6,2.2,2.4,0.8,0.4,0.8,0.8,7,6,1,110,-4,4,114,40,3,-1,-4,0,2,3,2,1.3577659913630697,1.7596363194064346,2,0,2,0,0
2025-05-17,2425,Heidenheim,Werder Bremen,A,11,7,0,7,5,4,4,0,6,7,0.0,0.0,0.0,0.4,0.0,1.8,2.2,2.2,1.2,-1.8000000000000003,7,7,0,58,-48,16,96,-12,8,-8,-38,2,2,0,2,1.2844444444444445,1.3674390632698608,2,0,2,0,0
2025-05-17,2425,St Pauli,Bochum,A,3,4,6,-2,3,3,9,-6,0,4,0.0,-0.67,0.67,0.6,0.6,1.0,0.4,0.2,1.0,0.19999999999999996,6,7,-1,64,-22,14,44,-72,18,4,20,0,0,2,2,0.9920745920745918,1.1187624750499003,0,-2,2,-2,0
2025-05-17,2425,RB Leipzig,Stuttgart,A,4,6,10,-4,12,10,1,9,-8,-13,0.67,2.0,-1.33,1.4,2.2,1.8,2.2,2.8,1.6,-0.8000000000000003,7,6,1,102,12,7,94,20,9,2,8,2,0,3,2,2.1382192334029813,1.6867241409583342,0,2,-2,0,2
2025-05-17,2425,M'gladbach,Wolfsburg,A,2,11,16,-5,2,4,13,-9,0,4,0.0,0.67,-0.67,1.0,2.2,2.4,0.4,0.8,2.6,0.6,7,8,-1,90,-2,10,80,2,12,2,10,3,0,2,2,1.6756370492002672,1.707383080946299,-2,0,-2,0,-2
2025-05-17,2425,RB Leipzig,Stuttgart,A,4,6,10,-4,12,10,1,9,-8,-13,0.67,2.0,-1.33,1.4,2.2,1.8,2.2,2.8,1.6,-0.8000000000000003,7,6,1,102,12,7,94,20,9,2,8,2,0,3,2,2.1382192334029813,1.6867241409583342,0,2,-2,0,2
2025-05-17,2425,St Pauli,Bochum,A,3,4,6,-2,3,3,9,-6,0,4,0.0,-0.67,0.67,0.6,0.6,1.0,0.4,0.2,1.0,0.19999999999999996,6,7,-1,64,-22,14,44,-72,18,4,20,0,0,2,2,0.9920745920745918,1.1187624750499003,0,-2,2,-2,0
